Computer ID,Kernel Version,Custom field,Date/Time,Drive #,Vendor,Drive Model,Drive Serial,Drive Size,Action Result,Action Duration,User name,Action,Number of wipes,Drive Errors,Dirty Sectors,Motherboard Vendor,Motherboard Product,CPU 1,CPU 2,CPU 3,CPU 4,RAM,NIC 1,NIC 2,NIC 3,NIC 4,Optical Drive 1,Optical Drive 2,Optical Drive 3,Optical Drive 4,Hard Drive 1,Hard Drive 2,Hard Drive 3,Hard Drive 4,Hard Drive 5,Hard Drive 6,Hard Drive 7,Hard Drive 8,Hard Drive 9,Hard Drive 10,Hard Drive 11,Hard Drive 12,Hard Drive 13,Hard Drive 14,Hard Drive 15,Hard Drive 16,Video Card 1,Video Card 2,Multimedia Card 1,USB1 Ports,USB2 Ports,Motherboard Test,Processor Test,Memory Test,Display Test,Keyboard Test,Computer Vendor,Computer Model,Computer Serial,HPA Detected,HPA Removed,DCO Detected,DCO Removed,Secure Erase Passes,Secure Erase Enhanced Passes,user1,user1-name,user2,user2-name,user3,user3-name,user4,user4-name,user5-values,user5-name,user6,user6-name,user7,user7-name,user8,user8-name,user9,user9-name,user10,user10-name,Action Start Time,Action End Time,USB3 Ports,Wipe Pattern,SSD whitelist support level,Software Used,UUID,Job UUID,Pre-wipe test result,Pre-wipe test duration(seconds),Pre-wipe test sectors read,Sanitize Crypto Erase Passes,Sanitize Block Erase Passes,Sanitize Overwrite Passes,Sectors Overwritten,Sectors Not Overwritten,Sectors Verified,DCO-Locked,NIST Method Type,AMAX Detected,AMAX Removed,OPAL Crypto Erase Passes
To Be Filled By O.E.M.,4.14.65-gentoo,,26-11-2019 17:51,1,SMC,ST480FP0021,Z59007T3,478998.95 MB,Success,00:20:52,ITAMG,Overwrite,1,0,0,Supermicro,X9DR7/E-(J)LN4F,"Intel(R) Xeon(R) CPU E5-2660 v2 @ 2.20GHz, Speed: 2200 MHz, Cores: 10, L1 Cache: 640 kB, L2 Cache: 2560 kB","Intel(R) Xeon(R) CPU E5-2660 v2 @ 2.20GHz, Speed: 2200 MHz, Cores: 10, L1 Cache: 640 kB, L2 Cache: 2560 kB",,,"262144 MB, Memory banks: 16, DDR3 DIMM","Vendor: Intel Corporation, Product: I350 Gigabit Network Connection, MAC Address: 00:25:90:c5:a1:8c","Vendor: Intel Corporation, Product: I350 Gigabit Network Connection, MAC Address: 00:25:90:c5:a1:8d","Vendor: Intel Corporation, Product: I350 Gigabit Network Connection, MAC Address: 00:25:90:c5:a1:8e","Vendor: Intel Corporation, Product: I350 Gigabit Network Connection, MAC Address: 00:25:90:c5:a1:8f",,,,,"sdd, Product: ST480FP0021, Serial: Z59007T3, Size: 479.00 GB","sde, Product: ST480FP0021, Serial: Z59007SN, Size: 479.00 GB","sdf, Product: ST480FP0021, Serial: Z59008XJ, Size: 479.00 GB","sdg, Product: ST480FP0021, Serial: Z59008CN, Size: 479.00 GB","sdh, Product: ST480FP0021, Serial: Z59008LX, Size: 479.00 GB","sdi, Product: ST480FP0021, Serial: Z59008ZD, Size: 479.00 GB","sdb, Product: ST9146853SS, Serial: 6XM2XXMG0000N4020S9G, Size: 146.82 GB","sda, Product: ST9146853SS, Serial: 6XM2XYDN0000B4039Q3P, Size: 146.82 GB",,,,,,,,,"Vendor: Matrox Electronics Systems Ltd., Product: MGA G200eW WPCM450",,,3,2,Pass,Pass,Pass,Pass,Pass,Supermicro,X9DR7/E-(J)LN4F,TVHGEWR00001,0,0,0,0,0,0,Randy Prashad,Username,543012,Asset Number,Control V Symphony,Lot Name,18915,Lot Number,Server,\"Product\",,,,,,,,,,,"Tuesday, 26 Nov 2019 at 17:30:16","Tuesday, 26 Nov 2019 at 17:51:08",0,NIST 800-88r1 (recommended),,WipeDrive Enterprise 9.1.3 64-bit,81F51043-7477-4B04-86BA-65389267A0C2,AE66FA8C-46D7-43DE-AA57-E41909C4233E,Undefined,0,0,0,0,0,935544832,0,93554484,0,Unknown,0,0,0
To Be Filled By O.E.M.,4.14.65-gentoo,,26-11-2019 17:51,2,SMC,ST480FP0021,Z59007SN,478998.95 MB,Success,00:20:52,ITAMG,Overwrite,1,0,0,Supermicro,X9DR7/E-(J)LN4F,"Intel(R) Xeon(R) CPU E5-2660 v2 @ 2.20GHz, Speed: 2200 MHz, Cores: 10, L1 Cache: 640 kB, L2 Cache: 2560 kB","Intel(R) Xeon(R) CPU E5-2660 v2 @ 2.20GHz, Speed: 2200 MHz, Cores: 10, L1 Cache: 640 kB, L2 Cache: 2560 kB",,,"262144 MB, Memory banks: 16, DDR3 DIMM","Vendor: Intel Corporation, Product: I350 Gigabit Network Connection, MAC Address: 00:25:90:c5:a1:8c","Vendor: Intel Corporation, Product: I350 Gigabit Network Connection, MAC Address: 00:25:90:c5:a1:8d","Vendor: Intel Corporation, Product: I350 Gigabit Network Connection, MAC Address: 00:25:90:c5:a1:8e","Vendor: Intel Corporation, Product: I350 Gigabit Network Connection, MAC Address: 00:25:90:c5:a1:8f",,,,,"sdd, Product: ST480FP0021, Serial: Z59007T3, Size: 479.00 GB","sde, Product: ST480FP0021, Serial: Z59007SN, Size: 479.00 GB","sdf, Product: ST480FP0021, Serial: Z59008XJ, Size: 479.00 GB","sdg, Product: ST480FP0021, Serial: Z59008CN, Size: 479.00 GB","sdh, Product: ST480FP0021, Serial: Z59008LX, Size: 479.00 GB","sdi, Product: ST480FP0021, Serial: Z59008ZD, Size: 479.00 GB","sdb, Product: ST9146853SS, Serial: 6XM2XXMG0000N4020S9G, Size: 146.82 GB","sda, Product: ST9146853SS, Serial: 6XM2XYDN0000B4039Q3P, Size: 146.82 GB",,,,,,,,,"Vendor: Matrox Electronics Systems Ltd., Product: MGA G200eW WPCM450",,,3,2,Pass,Pass,Pass,Pass,Pass,Supermicro,X9DR7/E-(J)LN4F,TVHGEWR00001,0,0,0,0,0,0,Randy Prashad,Username,543012,Asset Number,Control V Symphony,Lot Name,18915,Lot Number,Server,\"Product\",,,,,,,,,,,"Tuesday, 26 Nov 2019 at 17:30:16","Tuesday, 26 Nov 2019 at 17:51:08",0,NIST 800-88r1 (recommended),,WipeDrive Enterprise 9.1.3 64-bit,E7F83812-A70E-48CE-B226-8582900FFC90,AE66FA8C-46D7-43DE-AA57-E41909C4233E,Undefined,0,0,0,0,0,935544832,0,93554484,0,Unknown,0,0,0
To Be Filled By O.E.M.,4.14.65-gentoo,,26-11-2019 17:51,3,SMC,ST480FP0021,Z59008XJ,478998.95 MB,Success,00:20:52,ITAMG,Overwrite,1,0,0,Supermicro,X9DR7/E-(J)LN4F,"Intel(R) Xeon(R) CPU E5-2660 v2 @ 2.20GHz, Speed: 2200 MHz, Cores: 10, L1 Cache: 640 kB, L2 Cache: 2560 kB","Intel(R) Xeon(R) CPU E5-2660 v2 @ 2.20GHz, Speed: 2200 MHz, Cores: 10, L1 Cache: 640 kB, L2 Cache: 2560 kB",,,"262144 MB, Memory banks: 16, DDR3 DIMM","Vendor: Intel Corporation, Product: I350 Gigabit Network Connection, MAC Address: 00:25:90:c5:a1:8c","Vendor: Intel Corporation, Product: I350 Gigabit Network Connection, MAC Address: 00:25:90:c5:a1:8d","Vendor: Intel Corporation, Product: I350 Gigabit Network Connection, MAC Address: 00:25:90:c5:a1:8e","Vendor: Intel Corporation, Product: I350 Gigabit Network Connection, MAC Address: 00:25:90:c5:a1:8f",,,,,"sdd, Product: ST480FP0021, Serial: Z59007T3, Size: 479.00 GB","sde, Product: ST480FP0021, Serial: Z59007SN, Size: 479.00 GB","sdf, Product: ST480FP0021, Serial: Z59008XJ, Size: 479.00 GB","sdg, Product: ST480FP0021, Serial: Z59008CN, Size: 479.00 GB","sdh, Product: ST480FP0021, Serial: Z59008LX, Size: 479.00 GB","sdi, Product: ST480FP0021, Serial: Z59008ZD, Size: 479.00 GB","sdb, Product: ST9146853SS, Serial: 6XM2XXMG0000N4020S9G, Size: 146.82 GB","sda, Product: ST9146853SS, Serial: 6XM2XYDN0000B4039Q3P, Size: 146.82 GB",,,,,,,,,"Vendor: Matrox Electronics Systems Ltd., Product: MGA G200eW WPCM450",,,3,2,Pass,Pass,Pass,Pass,Pass,Supermicro,X9DR7/E-(J)LN4F,TVHGEWR00001,0,0,0,0,0,0,Randy Prashad,Username,543012,Asset Number,Control V Symphony,Lot Name,18915,Lot Number,Server,\"Product\",,,,,,,,,,,"Tuesday, 26 Nov 2019 at 17:30:16","Tuesday, 26 Nov 2019 at 17:51:08",0,NIST 800-88r1 (recommended),,WipeDrive Enterprise 9.1.3 64-bit,4FEEC5AD-FE3D-4877-822D-C8815BDB0583,AE66FA8C-46D7-43DE-AA57-E41909C4233E,Undefined,0,0,0,0,0,935544832,0,93554484,0,Unknown,0,0,0
To Be Filled By O.E.M.,4.14.65-gentoo,,26-11-2019 17:51,4,SMC,ST480FP0021,Z59008CN,478998.95 MB,Success,00:20:52,ITAMG,Overwrite,1,0,0,Supermicro,X9DR7/E-(J)LN4F,"Intel(R) Xeon(R) CPU E5-2660 v2 @ 2.20GHz, Speed: 2200 MHz, Cores: 10, L1 Cache: 640 kB, L2 Cache: 2560 kB","Intel(R) Xeon(R) CPU E5-2660 v2 @ 2.20GHz, Speed: 2200 MHz, Cores: 10, L1 Cache: 640 kB, L2 Cache: 2560 kB",,,"262144 MB, Memory banks: 16, DDR3 DIMM","Vendor: Intel Corporation, Product: I350 Gigabit Network Connection, MAC Address: 00:25:90:c5:a1:8c","Vendor: Intel Corporation, Product: I350 Gigabit Network Connection, MAC Address: 00:25:90:c5:a1:8d","Vendor: Intel Corporation, Product: I350 Gigabit Network Connection, MAC Address: 00:25:90:c5:a1:8e","Vendor: Intel Corporation, Product: I350 Gigabit Network Connection, MAC Address: 00:25:90:c5:a1:8f",,,,,"sdd, Product: ST480FP0021, Serial: Z59007T3, Size: 479.00 GB","sde, Product: ST480FP0021, Serial: Z59007SN, Size: 479.00 GB","sdf, Product: ST480FP0021, Serial: Z59008XJ, Size: 479.00 GB","sdg, Product: ST480FP0021, Serial: Z59008CN, Size: 479.00 GB","sdh, Product: ST480FP0021, Serial: Z59008LX, Size: 479.00 GB","sdi, Product: ST480FP0021, Serial: Z59008ZD, Size: 479.00 GB","sdb, Product: ST9146853SS, Serial: 6XM2XXMG0000N4020S9G, Size: 146.82 GB","sda, Product: ST9146853SS, Serial: 6XM2XYDN0000B4039Q3P, Size: 146.82 GB",,,,,,,,,"Vendor: Matrox Electronics Systems Ltd., Product: MGA G200eW WPCM450",,,3,2,Pass,Pass,Pass,Pass,Pass,Supermicro,X9DR7/E-(J)LN4F,TVHGEWR00001,0,0,0,0,0,0,Randy Prashad,Username,543012,Asset Number,Control V Symphony,Lot Name,18915,Lot Number,Server,\"Product\",,,,,,,,,,,"Tuesday, 26 Nov 2019 at 17:30:16","Tuesday, 26 Nov 2019 at 17:51:08",0,NIST 800-88r1 (recommended),,WipeDrive Enterprise 9.1.3 64-bit,990A125E-A135-4CDA-A3B0-76EC9FA63214,AE66FA8C-46D7-43DE-AA57-E41909C4233E,Undefined,0,0,0,0,0,935544832,0,93554484,0,Unknown,0,0,0
To Be Filled By O.E.M.,4.14.65-gentoo,,26-11-2019 17:51,5,SMC,ST480FP0021,Z59008LX,478998.95 MB,Success,00:20:52,ITAMG,Overwrite,1,0,0,Supermicro,X9DR7/E-(J)LN4F,"Intel(R) Xeon(R) CPU E5-2660 v2 @ 2.20GHz, Speed: 2200 MHz, Cores: 10, L1 Cache: 640 kB, L2 Cache: 2560 kB","Intel(R) Xeon(R) CPU E5-2660 v2 @ 2.20GHz, Speed: 2200 MHz, Cores: 10, L1 Cache: 640 kB, L2 Cache: 2560 kB",,,"262144 MB, Memory banks: 16, DDR3 DIMM","Vendor: Intel Corporation, Product: I350 Gigabit Network Connection, MAC Address: 00:25:90:c5:a1:8c","Vendor: Intel Corporation, Product: I350 Gigabit Network Connection, MAC Address: 00:25:90:c5:a1:8d","Vendor: Intel Corporation, Product: I350 Gigabit Network Connection, MAC Address: 00:25:90:c5:a1:8e","Vendor: Intel Corporation, Product: I350 Gigabit Network Connection, MAC Address: 00:25:90:c5:a1:8f",,,,,"sdd, Product: ST480FP0021, Serial: Z59007T3, Size: 479.00 GB","sde, Product: ST480FP0021, Serial: Z59007SN, Size: 479.00 GB","sdf, Product: ST480FP0021, Serial: Z59008XJ, Size: 479.00 GB","sdg, Product: ST480FP0021, Serial: Z59008CN, Size: 479.00 GB","sdh, Product: ST480FP0021, Serial: Z59008LX, Size: 479.00 GB","sdi, Product: ST480FP0021, Serial: Z59008ZD, Size: 479.00 GB","sdb, Product: ST9146853SS, Serial: 6XM2XXMG0000N4020S9G, Size: 146.82 GB","sda, Product: ST9146853SS, Serial: 6XM2XYDN0000B4039Q3P, Size: 146.82 GB",,,,,,,,,"Vendor: Matrox Electronics Systems Ltd., Product: MGA G200eW WPCM450",,,3,2,Pass,Pass,Pass,Pass,Pass,Supermicro,X9DR7/E-(J)LN4F,TVHGEWR00001,0,0,0,0,0,0,Randy Prashad,Username,543012,Asset Number,Control V Symphony,Lot Name,18915,Lot Number,Server,\"Product\",,,,,,,,,,,"Tuesday, 26 Nov 2019 at 17:30:16","Tuesday, 26 Nov 2019 at 17:51:08",0,NIST 800-88r1 (recommended),,WipeDrive Enterprise 9.1.3 64-bit,1209C630-399A-47C9-BBDE-F3BEC02CAEA4,AE66FA8C-46D7-43DE-AA57-E41909C4233E,Undefined,0,0,0,0,0,935544832,0,93554484,0,Unknown,0,0,0
To Be Filled By O.E.M.,4.14.65-gentoo,,26-11-2019 17:51,6,SMC,ST480FP0021,Z59008ZD,478998.95 MB,Success,00:20:52,ITAMG,Overwrite,1,0,0,Supermicro,X9DR7/E-(J)LN4F,"Intel(R) Xeon(R) CPU E5-2660 v2 @ 2.20GHz, Speed: 2200 MHz, Cores: 10, L1 Cache: 640 kB, L2 Cache: 2560 kB","Intel(R) Xeon(R) CPU E5-2660 v2 @ 2.20GHz, Speed: 2200 MHz, Cores: 10, L1 Cache: 640 kB, L2 Cache: 2560 kB",,,"262144 MB, Memory banks: 16, DDR3 DIMM","Vendor: Intel Corporation, Product: I350 Gigabit Network Connection, MAC Address: 00:25:90:c5:a1:8c","Vendor: Intel Corporation, Product: I350 Gigabit Network Connection, MAC Address: 00:25:90:c5:a1:8d","Vendor: Intel Corporation, Product: I350 Gigabit Network Connection, MAC Address: 00:25:90:c5:a1:8e","Vendor: Intel Corporation, Product: I350 Gigabit Network Connection, MAC Address: 00:25:90:c5:a1:8f",,,,,"sdd, Product: ST480FP0021, Serial: Z59007T3, Size: 479.00 GB","sde, Product: ST480FP0021, Serial: Z59007SN, Size: 479.00 GB","sdf, Product: ST480FP0021, Serial: Z59008XJ, Size: 479.00 GB","sdg, Product: ST480FP0021, Serial: Z59008CN, Size: 479.00 GB","sdh, Product: ST480FP0021, Serial: Z59008LX, Size: 479.00 GB","sdi, Product: ST480FP0021, Serial: Z59008ZD, Size: 479.00 GB","sdb, Product: ST9146853SS, Serial: 6XM2XXMG0000N4020S9G, Size: 146.82 GB","sda, Product: ST9146853SS, Serial: 6XM2XYDN0000B4039Q3P, Size: 146.82 GB",,,,,,,,,"Vendor: Matrox Electronics Systems Ltd., Product: MGA G200eW WPCM450",,,3,2,Pass,Pass,Pass,Pass,Pass,Supermicro,X9DR7/E-(J)LN4F,TVHGEWR00001,0,0,0,0,0,0,Randy Prashad,Username,543012,Asset Number,Control V Symphony,Lot Name,18915,Lot Number,Server,\"Product\",,,,,,,,,,,"Tuesday, 26 Nov 2019 at 17:30:16","Tuesday, 26 Nov 2019 at 17:51:08",0,NIST 800-88r1 (recommended),,WipeDrive Enterprise 9.1.3 64-bit,27106DC8-B9A5-486C-A905-5DDE73FB68CF,AE66FA8C-46D7-43DE-AA57-E41909C4233E,Undefined,0,0,0,0,0,935544832,0,93554484,0,Unknown,0,0,0
To Be Filled By O.E.M.,4.14.65-gentoo,,26-11-2019 17:51,7,SEAGATE,ST9146853SS,6XM2XXMG0000N4020S9G,146815.74 MB,Success,00:15:19,ITAMG,Overwrite,1,0,0,Supermicro,X9DR7/E-(J)LN4F,"Intel(R) Xeon(R) CPU E5-2660 v2 @ 2.20GHz, Speed: 2200 MHz, Cores: 10, L1 Cache: 640 kB, L2 Cache: 2560 kB","Intel(R) Xeon(R) CPU E5-2660 v2 @ 2.20GHz, Speed: 2200 MHz, Cores: 10, L1 Cache: 640 kB, L2 Cache: 2560 kB",,,"262144 MB, Memory banks: 16, DDR3 DIMM","Vendor: Intel Corporation, Product: I350 Gigabit Network Connection, MAC Address: 00:25:90:c5:a1:8c","Vendor: Intel Corporation, Product: I350 Gigabit Network Connection, MAC Address: 00:25:90:c5:a1:8d","Vendor: Intel Corporation, Product: I350 Gigabit Network Connection, MAC Address: 00:25:90:c5:a1:8e","Vendor: Intel Corporation, Product: I350 Gigabit Network Connection, MAC Address: 00:25:90:c5:a1:8f",,,,,"sdd, Product: ST480FP0021, Serial: Z59007T3, Size: 479.00 GB","sde, Product: ST480FP0021, Serial: Z59007SN, Size: 479.00 GB","sdf, Product: ST480FP0021, Serial: Z59008XJ, Size: 479.00 GB","sdg, Product: ST480FP0021, Serial: Z59008CN, Size: 479.00 GB","sdh, Product: ST480FP0021, Serial: Z59008LX, Size: 479.00 GB","sdi, Product: ST480FP0021, Serial: Z59008ZD, Size: 479.00 GB","sdb, Product: ST9146853SS, Serial: 6XM2XXMG0000N4020S9G, Size: 146.82 GB","sda, Product: ST9146853SS, Serial: 6XM2XYDN0000B4039Q3P, Size: 146.82 GB",,,,,,,,,"Vendor: Matrox Electronics Systems Ltd., Product: MGA G200eW WPCM450",,,3,2,Pass,Pass,Pass,Pass,Pass,Supermicro,X9DR7/E-(J)LN4F,TVHGEWR00001,0,0,0,0,0,0,Randy Prashad,Username,543012,Asset Number,Control V Symphony,Lot Name,18915,Lot Number,Server,\"Product\",,,,,,,,,,,"Tuesday, 26 Nov 2019 at 17:30:20","Tuesday, 26 Nov 2019 at 17:45:39",0,NIST 800-88r1 (recommended),,WipeDrive Enterprise 9.1.3 64-bit,D39A0862-C635-431E-8725-4DF21ED384EF,AE66FA8C-46D7-43DE-AA57-E41909C4233E,Undefined,0,0,0,0,0,286749488,0,28674949,0,Clear,0,0,0
To Be Filled By O.E.M.,4.14.65-gentoo,,26-11-2019 17:51,8,SEAGATE,ST9146853SS,6XM2XYDN0000B4039Q3P,146815.74 MB,Success,00:15:29,ITAMG,Overwrite,1,0,0,Supermicro,X9DR7/E-(J)LN4F,"Intel(R) Xeon(R) CPU E5-2660 v2 @ 2.20GHz, Speed: 2200 MHz, Cores: 10, L1 Cache: 640 kB, L2 Cache: 2560 kB","Intel(R) Xeon(R) CPU E5-2660 v2 @ 2.20GHz, Speed: 2200 MHz, Cores: 10, L1 Cache: 640 kB, L2 Cache: 2560 kB",,,"262144 MB, Memory banks: 16, DDR3 DIMM","Vendor: Intel Corporation, Product: I350 Gigabit Network Connection, MAC Address: 00:25:90:c5:a1:8c","Vendor: Intel Corporation, Product: I350 Gigabit Network Connection, MAC Address: 00:25:90:c5:a1:8d","Vendor: Intel Corporation, Product: I350 Gigabit Network Connection, MAC Address: 00:25:90:c5:a1:8e","Vendor: Intel Corporation, Product: I350 Gigabit Network Connection, MAC Address: 00:25:90:c5:a1:8f",,,,,"sdd, Product: ST480FP0021, Serial: Z59007T3, Size: 479.00 GB","sde, Product: ST480FP0021, Serial: Z59007SN, Size: 479.00 GB","sdf, Product: ST480FP0021, Serial: Z59008XJ, Size: 479.00 GB","sdg, Product: ST480FP0021, Serial: Z59008CN, Size: 479.00 GB","sdh, Product: ST480FP0021, Serial: Z59008LX, Size: 479.00 GB","sdi, Product: ST480FP0021, Serial: Z59008ZD, Size: 479.00 GB","sdb, Product: ST9146853SS, Serial: 6XM2XXMG0000N4020S9G, Size: 146.82 GB","sda, Product: ST9146853SS, Serial: 6XM2XYDN0000B4039Q3P, Size: 146.82 GB",,,,,,,,,"Vendor: Matrox Electronics Systems Ltd., Product: MGA G200eW WPCM450",,,3,2,Pass,Pass,Pass,Pass,Pass,Supermicro,X9DR7/E-(J)LN4F,TVHGEWR00001,0,0,0,0,0,0,Randy Prashad,Username,543012,Asset Number,Control V Symphony,Lot Name,18915,Lot Number,Server,\"Product\",,,,,,,,,,,"Tuesday, 26 Nov 2019 at 17:30:20","Tuesday, 26 Nov 2019 at 17:45:49",0,NIST 800-88r1 (recommended),,WipeDrive Enterprise 9.1.3 64-bit,8D9A4CF8-5DDD-4E24-ADD4-1D652B7B8175,AE66FA8C-46D7-43DE-AA57-E41909C4233E,Undefined,0,0,0,0,0,286749488,0,28674949,0,Clear,0,0,0
