Computer ID,Kernel Version,Custom field,Date/Time,Drive #,Vendor,Drive Model,Drive Serial,Drive Size,Action Result,Action Duration,User name,Action,Number of wipes,Drive Errors,Dirty Sectors,Motherboard Vendor,Motherboard Product,CPU 1,CPU 2,CPU 3,CPU 4,RAM,NIC 1,NIC 2,NIC 3,NIC 4,Optical Drive 1,Optical Drive 2,Optical Drive 3,Optical Drive 4,Hard Drive 1,Hard Drive 2,Hard Drive 3,Hard Drive 4,Hard Drive 5,Hard Drive 6,Hard Drive 7,Hard Drive 8,Hard Drive 9,Hard Drive 10,Hard Drive 11,Hard Drive 12,Hard Drive 13,Hard Drive 14,Hard Drive 15,Hard Drive 16,Video Card 1,Video Card 2,Multimedia Card 1,USB1 Ports,USB2 Ports,Motherboard Test,Processor Test,Memory Test,Display Test,Keyboard Test,Computer Vendor,Computer Model,Computer Serial,HPA Detected,HPA Removed,DCO Detected,DCO Removed,Secure Erase Passes,Secure Erase Enhanced Passes,user1,user1-name,user2,user2-name,user3,user3-name,user4,user4-name,user5-values,user5-name,user6,user6-name,user7,user7-name,user8,user8-name,user9,user9-name,user10,user10-name,Action Start Time,Action End Time,USB3 Ports,Wipe Pattern,SSD whitelist support level,Software Used,UUID,Job UUID,Pre-wipe test result,Pre-wipe test duration(seconds),Pre-wipe test sectors read,Sanitize Crypto Erase Passes,Sanitize Block Erase Passes,Sanitize Overwrite Passes,Sectors Overwritten,Sectors Not Overwritten,Sectors Verified,DCO-Locked,NIST Method Type,AMAX Detected,AMAX Removed,OPAL Crypto Erase Passes
To Be Filled By O.E.M.,4.14.65-gentoo,,27-11-2019 20:38,1,SMC,INTEL SSDSC2BB480G6,BTWA534403B3480FGN,478998.95 MB,Success,00:23:35,ITAMG,Overwrite,1,0,0,Supermicro,X9DR7/E-(J)LN4F,"Intel(R) Xeon(R) CPU E5-2660 v2 @ 2.20GHz, Speed: 2200 MHz, Cores: 10, L1 Cache: 640 kB, L2 Cache: 2560 kB","Intel(R) Xeon(R) CPU E5-2660 v2 @ 2.20GHz, Speed: 2200 MHz, Cores: 10, L1 Cache: 640 kB, L2 Cache: 2560 kB",,,"262144 MB, Memory banks: 16, DDR3 DIMM","Vendor: Intel Corporation, Product: I350 Gigabit Network Connection, MAC Address: 0c:c4:7a:55:b6:c0","Vendor: Intel Corporation, Product: I350 Gigabit Network Connection, MAC Address: 0c:c4:7a:55:b6:c1","Vendor: Intel Corporation, Product: I350 Gigabit Network Connection, MAC Address: 0c:c4:7a:55:b6:c2","Vendor: Intel Corporation, Product: I350 Gigabit Network Connection, MAC Address: 0c:c4:7a:55:b6:c3",,,,,"sdb, Product: INTEL SSDSC2BB480G6, Serial: BTWA534403B3480FGN, Size: 479.00 GB","sde, Product: INTEL SSDSC2BB480G6, Serial: BTWA534503U2480FGN, Size: 479.00 GB","sdf, Product: INTEL SSDSC2BB480G6, Serial: BTWA532402JZ480FGN, Size: 479.00 GB","sdg, Product: INTEL SSDSC2BB480G6, Serial: BTWA5345034L480FGN, Size: 479.00 GB","sdh, Product: INTEL SSDSC2BB480G6, Serial: BTWA5345034K480FGN, Size: 479.00 GB","sdi, Product: INTEL SSDSC2BB480G6, Serial: BTWA5324017E480FGN, Size: 479.00 GB","sdd, Product: ST9146853SS, Serial: 6XM4NQB70000M551H2GW, Size: 146.82 GB","sdc, Product: ST9146853SS, Serial: 6XM4NKMV0000M5522QB5, Size: 146.82 GB",,,,,,,,,"Vendor: Matrox Electronics Systems Ltd., Product: MGA G200eW WPCM450",,,5,2,Pass,Pass,Pass,Pass,Pass,Supermicro,X9DR7/E-(J)LN4F,PLHYZVU00004,0,0,0,0,0,0,Randy Prashad,Username,544384,Asset Number,Control V Symphony,Lot Name,18915,Lot Number,Server,\"Product\",,,,,,,,,,,"Wednesday, 27 Nov 2019 at 20:15:05","Wednesday, 27 Nov 2019 at 20:38:40",0,NIST 800-88r1 (recommended),,WipeDrive Enterprise 9.1.3 64-bit,19522068-B0AF-4972-A2B3-DD67107DE00C,0E27AA91-A6EB-4151-92C9-8A990A6C6D7E,Undefined,0,0,0,0,0,935544832,0,93554484,0,Unknown,0,0,0
To Be Filled By O.E.M.,4.14.65-gentoo,,27-11-2019 20:38,2,SMC,INTEL SSDSC2BB480G6,BTWA534503U2480FGN,478998.95 MB,Success,00:23:32,ITAMG,Overwrite,1,0,0,Supermicro,X9DR7/E-(J)LN4F,"Intel(R) Xeon(R) CPU E5-2660 v2 @ 2.20GHz, Speed: 2200 MHz, Cores: 10, L1 Cache: 640 kB, L2 Cache: 2560 kB","Intel(R) Xeon(R) CPU E5-2660 v2 @ 2.20GHz, Speed: 2200 MHz, Cores: 10, L1 Cache: 640 kB, L2 Cache: 2560 kB",,,"262144 MB, Memory banks: 16, DDR3 DIMM","Vendor: Intel Corporation, Product: I350 Gigabit Network Connection, MAC Address: 0c:c4:7a:55:b6:c0","Vendor: Intel Corporation, Product: I350 Gigabit Network Connection, MAC Address: 0c:c4:7a:55:b6:c1","Vendor: Intel Corporation, Product: I350 Gigabit Network Connection, MAC Address: 0c:c4:7a:55:b6:c2","Vendor: Intel Corporation, Product: I350 Gigabit Network Connection, MAC Address: 0c:c4:7a:55:b6:c3",,,,,"sdb, Product: INTEL SSDSC2BB480G6, Serial: BTWA534403B3480FGN, Size: 479.00 GB","sde, Product: INTEL SSDSC2BB480G6, Serial: BTWA534503U2480FGN, Size: 479.00 GB","sdf, Product: INTEL SSDSC2BB480G6, Serial: BTWA532402JZ480FGN, Size: 479.00 GB","sdg, Product: INTEL SSDSC2BB480G6, Serial: BTWA5345034L480FGN, Size: 479.00 GB","sdh, Product: INTEL SSDSC2BB480G6, Serial: BTWA5345034K480FGN, Size: 479.00 GB","sdi, Product: INTEL SSDSC2BB480G6, Serial: BTWA5324017E480FGN, Size: 479.00 GB","sdd, Product: ST9146853SS, Serial: 6XM4NQB70000M551H2GW, Size: 146.82 GB","sdc, Product: ST9146853SS, Serial: 6XM4NKMV0000M5522QB5, Size: 146.82 GB",,,,,,,,,"Vendor: Matrox Electronics Systems Ltd., Product: MGA G200eW WPCM450",,,5,2,Pass,Pass,Pass,Pass,Pass,Supermicro,X9DR7/E-(J)LN4F,PLHYZVU00004,0,0,0,0,0,0,Randy Prashad,Username,544384,Asset Number,Control V Symphony,Lot Name,18915,Lot Number,Server,\"Product\",,,,,,,,,,,"Wednesday, 27 Nov 2019 at 20:15:05","Wednesday, 27 Nov 2019 at 20:38:37",0,NIST 800-88r1 (recommended),,WipeDrive Enterprise 9.1.3 64-bit,5BBD8F27-CD57-4D63-A29F-93E75F570F8A,0E27AA91-A6EB-4151-92C9-8A990A6C6D7E,Undefined,0,0,0,0,0,935544832,0,93554484,0,Unknown,0,0,0
To Be Filled By O.E.M.,4.14.65-gentoo,,27-11-2019 20:38,3,SMC,INTEL SSDSC2BB480G6,BTWA532402JZ480FGN,478998.95 MB,Success,00:23:35,ITAMG,Overwrite,1,0,0,Supermicro,X9DR7/E-(J)LN4F,"Intel(R) Xeon(R) CPU E5-2660 v2 @ 2.20GHz, Speed: 2200 MHz, Cores: 10, L1 Cache: 640 kB, L2 Cache: 2560 kB","Intel(R) Xeon(R) CPU E5-2660 v2 @ 2.20GHz, Speed: 2200 MHz, Cores: 10, L1 Cache: 640 kB, L2 Cache: 2560 kB",,,"262144 MB, Memory banks: 16, DDR3 DIMM","Vendor: Intel Corporation, Product: I350 Gigabit Network Connection, MAC Address: 0c:c4:7a:55:b6:c0","Vendor: Intel Corporation, Product: I350 Gigabit Network Connection, MAC Address: 0c:c4:7a:55:b6:c1","Vendor: Intel Corporation, Product: I350 Gigabit Network Connection, MAC Address: 0c:c4:7a:55:b6:c2","Vendor: Intel Corporation, Product: I350 Gigabit Network Connection, MAC Address: 0c:c4:7a:55:b6:c3",,,,,"sdb, Product: INTEL SSDSC2BB480G6, Serial: BTWA534403B3480FGN, Size: 479.00 GB","sde, Product: INTEL SSDSC2BB480G6, Serial: BTWA534503U2480FGN, Size: 479.00 GB","sdf, Product: INTEL SSDSC2BB480G6, Serial: BTWA532402JZ480FGN, Size: 479.00 GB","sdg, Product: INTEL SSDSC2BB480G6, Serial: BTWA5345034L480FGN, Size: 479.00 GB","sdh, Product: INTEL SSDSC2BB480G6, Serial: BTWA5345034K480FGN, Size: 479.00 GB","sdi, Product: INTEL SSDSC2BB480G6, Serial: BTWA5324017E480FGN, Size: 479.00 GB","sdd, Product: ST9146853SS, Serial: 6XM4NQB70000M551H2GW, Size: 146.82 GB","sdc, Product: ST9146853SS, Serial: 6XM4NKMV0000M5522QB5, Size: 146.82 GB",,,,,,,,,"Vendor: Matrox Electronics Systems Ltd., Product: MGA G200eW WPCM450",,,5,2,Pass,Pass,Pass,Pass,Pass,Supermicro,X9DR7/E-(J)LN4F,PLHYZVU00004,0,0,0,0,0,0,Randy Prashad,Username,544384,Asset Number,Control V Symphony,Lot Name,18915,Lot Number,Server,\"Product\",,,,,,,,,,,"Wednesday, 27 Nov 2019 at 20:15:05","Wednesday, 27 Nov 2019 at 20:38:40",0,NIST 800-88r1 (recommended),,WipeDrive Enterprise 9.1.3 64-bit,853D2F16-DDB3-4080-82BE-D0F1DC13E883,0E27AA91-A6EB-4151-92C9-8A990A6C6D7E,Undefined,0,0,0,0,0,935544832,0,93554484,0,Unknown,0,0,0
To Be Filled By O.E.M.,4.14.65-gentoo,,27-11-2019 20:38,4,SMC,INTEL SSDSC2BB480G6,BTWA5345034L480FGN,478998.95 MB,Success,00:23:36,ITAMG,Overwrite,1,0,0,Supermicro,X9DR7/E-(J)LN4F,"Intel(R) Xeon(R) CPU E5-2660 v2 @ 2.20GHz, Speed: 2200 MHz, Cores: 10, L1 Cache: 640 kB, L2 Cache: 2560 kB","Intel(R) Xeon(R) CPU E5-2660 v2 @ 2.20GHz, Speed: 2200 MHz, Cores: 10, L1 Cache: 640 kB, L2 Cache: 2560 kB",,,"262144 MB, Memory banks: 16, DDR3 DIMM","Vendor: Intel Corporation, Product: I350 Gigabit Network Connection, MAC Address: 0c:c4:7a:55:b6:c0","Vendor: Intel Corporation, Product: I350 Gigabit Network Connection, MAC Address: 0c:c4:7a:55:b6:c1","Vendor: Intel Corporation, Product: I350 Gigabit Network Connection, MAC Address: 0c:c4:7a:55:b6:c2","Vendor: Intel Corporation, Product: I350 Gigabit Network Connection, MAC Address: 0c:c4:7a:55:b6:c3",,,,,"sdb, Product: INTEL SSDSC2BB480G6, Serial: BTWA534403B3480FGN, Size: 479.00 GB","sde, Product: INTEL SSDSC2BB480G6, Serial: BTWA534503U2480FGN, Size: 479.00 GB","sdf, Product: INTEL SSDSC2BB480G6, Serial: BTWA532402JZ480FGN, Size: 479.00 GB","sdg, Product: INTEL SSDSC2BB480G6, Serial: BTWA5345034L480FGN, Size: 479.00 GB","sdh, Product: INTEL SSDSC2BB480G6, Serial: BTWA5345034K480FGN, Size: 479.00 GB","sdi, Product: INTEL SSDSC2BB480G6, Serial: BTWA5324017E480FGN, Size: 479.00 GB","sdd, Product: ST9146853SS, Serial: 6XM4NQB70000M551H2GW, Size: 146.82 GB","sdc, Product: ST9146853SS, Serial: 6XM4NKMV0000M5522QB5, Size: 146.82 GB",,,,,,,,,"Vendor: Matrox Electronics Systems Ltd., Product: MGA G200eW WPCM450",,,5,2,Pass,Pass,Pass,Pass,Pass,Supermicro,X9DR7/E-(J)LN4F,PLHYZVU00004,0,0,0,0,0,0,Randy Prashad,Username,544384,Asset Number,Control V Symphony,Lot Name,18915,Lot Number,Server,\"Product\",,,,,,,,,,,"Wednesday, 27 Nov 2019 at 20:15:05","Wednesday, 27 Nov 2019 at 20:38:41",0,NIST 800-88r1 (recommended),,WipeDrive Enterprise 9.1.3 64-bit,60AC83B1-341D-4B85-8BD2-64258D4A6B6C,0E27AA91-A6EB-4151-92C9-8A990A6C6D7E,Undefined,0,0,0,0,0,935544832,0,93554484,0,Unknown,0,0,0
To Be Filled By O.E.M.,4.14.65-gentoo,,27-11-2019 20:38,5,SMC,INTEL SSDSC2BB480G6,BTWA5345034K480FGN,478998.95 MB,Success,00:23:25,ITAMG,Overwrite,1,0,0,Supermicro,X9DR7/E-(J)LN4F,"Intel(R) Xeon(R) CPU E5-2660 v2 @ 2.20GHz, Speed: 2200 MHz, Cores: 10, L1 Cache: 640 kB, L2 Cache: 2560 kB","Intel(R) Xeon(R) CPU E5-2660 v2 @ 2.20GHz, Speed: 2200 MHz, Cores: 10, L1 Cache: 640 kB, L2 Cache: 2560 kB",,,"262144 MB, Memory banks: 16, DDR3 DIMM","Vendor: Intel Corporation, Product: I350 Gigabit Network Connection, MAC Address: 0c:c4:7a:55:b6:c0","Vendor: Intel Corporation, Product: I350 Gigabit Network Connection, MAC Address: 0c:c4:7a:55:b6:c1","Vendor: Intel Corporation, Product: I350 Gigabit Network Connection, MAC Address: 0c:c4:7a:55:b6:c2","Vendor: Intel Corporation, Product: I350 Gigabit Network Connection, MAC Address: 0c:c4:7a:55:b6:c3",,,,,"sdb, Product: INTEL SSDSC2BB480G6, Serial: BTWA534403B3480FGN, Size: 479.00 GB","sde, Product: INTEL SSDSC2BB480G6, Serial: BTWA534503U2480FGN, Size: 479.00 GB","sdf, Product: INTEL SSDSC2BB480G6, Serial: BTWA532402JZ480FGN, Size: 479.00 GB","sdg, Product: INTEL SSDSC2BB480G6, Serial: BTWA5345034L480FGN, Size: 479.00 GB","sdh, Product: INTEL SSDSC2BB480G6, Serial: BTWA5345034K480FGN, Size: 479.00 GB","sdi, Product: INTEL SSDSC2BB480G6, Serial: BTWA5324017E480FGN, Size: 479.00 GB","sdd, Product: ST9146853SS, Serial: 6XM4NQB70000M551H2GW, Size: 146.82 GB","sdc, Product: ST9146853SS, Serial: 6XM4NKMV0000M5522QB5, Size: 146.82 GB",,,,,,,,,"Vendor: Matrox Electronics Systems Ltd., Product: MGA G200eW WPCM450",,,5,2,Pass,Pass,Pass,Pass,Pass,Supermicro,X9DR7/E-(J)LN4F,PLHYZVU00004,0,0,0,0,0,0,Randy Prashad,Username,544384,Asset Number,Control V Symphony,Lot Name,18915,Lot Number,Server,\"Product\",,,,,,,,,,,"Wednesday, 27 Nov 2019 at 20:15:05","Wednesday, 27 Nov 2019 at 20:38:30",0,NIST 800-88r1 (recommended),,WipeDrive Enterprise 9.1.3 64-bit,1363E5CF-A0A8-40E8-87E3-9D80F4347E55,0E27AA91-A6EB-4151-92C9-8A990A6C6D7E,Undefined,0,0,0,0,0,935544832,0,93554484,0,Unknown,0,0,0
To Be Filled By O.E.M.,4.14.65-gentoo,,27-11-2019 20:38,6,SMC,INTEL SSDSC2BB480G6,BTWA5324017E480FGN,478998.95 MB,Success,00:23:31,ITAMG,Overwrite,1,0,0,Supermicro,X9DR7/E-(J)LN4F,"Intel(R) Xeon(R) CPU E5-2660 v2 @ 2.20GHz, Speed: 2200 MHz, Cores: 10, L1 Cache: 640 kB, L2 Cache: 2560 kB","Intel(R) Xeon(R) CPU E5-2660 v2 @ 2.20GHz, Speed: 2200 MHz, Cores: 10, L1 Cache: 640 kB, L2 Cache: 2560 kB",,,"262144 MB, Memory banks: 16, DDR3 DIMM","Vendor: Intel Corporation, Product: I350 Gigabit Network Connection, MAC Address: 0c:c4:7a:55:b6:c0","Vendor: Intel Corporation, Product: I350 Gigabit Network Connection, MAC Address: 0c:c4:7a:55:b6:c1","Vendor: Intel Corporation, Product: I350 Gigabit Network Connection, MAC Address: 0c:c4:7a:55:b6:c2","Vendor: Intel Corporation, Product: I350 Gigabit Network Connection, MAC Address: 0c:c4:7a:55:b6:c3",,,,,"sdb, Product: INTEL SSDSC2BB480G6, Serial: BTWA534403B3480FGN, Size: 479.00 GB","sde, Product: INTEL SSDSC2BB480G6, Serial: BTWA534503U2480FGN, Size: 479.00 GB","sdf, Product: INTEL SSDSC2BB480G6, Serial: BTWA532402JZ480FGN, Size: 479.00 GB","sdg, Product: INTEL SSDSC2BB480G6, Serial: BTWA5345034L480FGN, Size: 479.00 GB","sdh, Product: INTEL SSDSC2BB480G6, Serial: BTWA5345034K480FGN, Size: 479.00 GB","sdi, Product: INTEL SSDSC2BB480G6, Serial: BTWA5324017E480FGN, Size: 479.00 GB","sdd, Product: ST9146853SS, Serial: 6XM4NQB70000M551H2GW, Size: 146.82 GB","sdc, Product: ST9146853SS, Serial: 6XM4NKMV0000M5522QB5, Size: 146.82 GB",,,,,,,,,"Vendor: Matrox Electronics Systems Ltd., Product: MGA G200eW WPCM450",,,5,2,Pass,Pass,Pass,Pass,Pass,Supermicro,X9DR7/E-(J)LN4F,PLHYZVU00004,0,0,0,0,0,0,Randy Prashad,Username,544384,Asset Number,Control V Symphony,Lot Name,18915,Lot Number,Server,\"Product\",,,,,,,,,,,"Wednesday, 27 Nov 2019 at 20:15:05","Wednesday, 27 Nov 2019 at 20:38:36",0,NIST 800-88r1 (recommended),,WipeDrive Enterprise 9.1.3 64-bit,DFD7694E-684D-4456-896A-7E13118F5BC1,0E27AA91-A6EB-4151-92C9-8A990A6C6D7E,Undefined,0,0,0,0,0,935544832,0,93554484,0,Unknown,0,0,0
To Be Filled By O.E.M.,4.14.65-gentoo,,27-11-2019 20:38,7,SEAGATE,ST9146853SS,6XM4NQB70000M551H2GW,146815.74 MB,Success,00:15:42,ITAMG,Overwrite,1,0,0,Supermicro,X9DR7/E-(J)LN4F,"Intel(R) Xeon(R) CPU E5-2660 v2 @ 2.20GHz, Speed: 2200 MHz, Cores: 10, L1 Cache: 640 kB, L2 Cache: 2560 kB","Intel(R) Xeon(R) CPU E5-2660 v2 @ 2.20GHz, Speed: 2200 MHz, Cores: 10, L1 Cache: 640 kB, L2 Cache: 2560 kB",,,"262144 MB, Memory banks: 16, DDR3 DIMM","Vendor: Intel Corporation, Product: I350 Gigabit Network Connection, MAC Address: 0c:c4:7a:55:b6:c0","Vendor: Intel Corporation, Product: I350 Gigabit Network Connection, MAC Address: 0c:c4:7a:55:b6:c1","Vendor: Intel Corporation, Product: I350 Gigabit Network Connection, MAC Address: 0c:c4:7a:55:b6:c2","Vendor: Intel Corporation, Product: I350 Gigabit Network Connection, MAC Address: 0c:c4:7a:55:b6:c3",,,,,"sdb, Product: INTEL SSDSC2BB480G6, Serial: BTWA534403B3480FGN, Size: 479.00 GB","sde, Product: INTEL SSDSC2BB480G6, Serial: BTWA534503U2480FGN, Size: 479.00 GB","sdf, Product: INTEL SSDSC2BB480G6, Serial: BTWA532402JZ480FGN, Size: 479.00 GB","sdg, Product: INTEL SSDSC2BB480G6, Serial: BTWA5345034L480FGN, Size: 479.00 GB","sdh, Product: INTEL SSDSC2BB480G6, Serial: BTWA5345034K480FGN, Size: 479.00 GB","sdi, Product: INTEL SSDSC2BB480G6, Serial: BTWA5324017E480FGN, Size: 479.00 GB","sdd, Product: ST9146853SS, Serial: 6XM4NQB70000M551H2GW, Size: 146.82 GB","sdc, Product: ST9146853SS, Serial: 6XM4NKMV0000M5522QB5, Size: 146.82 GB",,,,,,,,,"Vendor: Matrox Electronics Systems Ltd., Product: MGA G200eW WPCM450",,,5,2,Pass,Pass,Pass,Pass,Pass,Supermicro,X9DR7/E-(J)LN4F,PLHYZVU00004,0,0,0,0,0,0,Randy Prashad,Username,544384,Asset Number,Control V Symphony,Lot Name,18915,Lot Number,Server,\"Product\",,,,,,,,,,,"Wednesday, 27 Nov 2019 at 20:15:09","Wednesday, 27 Nov 2019 at 20:30:51",0,NIST 800-88r1 (recommended),,WipeDrive Enterprise 9.1.3 64-bit,65580014-173E-4AC3-8C89-6D12BB998469,0E27AA91-A6EB-4151-92C9-8A990A6C6D7E,Undefined,0,0,0,0,0,286749488,0,28674949,0,Clear,0,0,0
To Be Filled By O.E.M.,4.14.65-gentoo,,27-11-2019 20:38,8,SEAGATE,ST9146853SS,6XM4NKMV0000M5522QB5,146815.74 MB,Success,00:15:37,ITAMG,Overwrite,1,0,0,Supermicro,X9DR7/E-(J)LN4F,"Intel(R) Xeon(R) CPU E5-2660 v2 @ 2.20GHz, Speed: 2200 MHz, Cores: 10, L1 Cache: 640 kB, L2 Cache: 2560 kB","Intel(R) Xeon(R) CPU E5-2660 v2 @ 2.20GHz, Speed: 2200 MHz, Cores: 10, L1 Cache: 640 kB, L2 Cache: 2560 kB",,,"262144 MB, Memory banks: 16, DDR3 DIMM","Vendor: Intel Corporation, Product: I350 Gigabit Network Connection, MAC Address: 0c:c4:7a:55:b6:c0","Vendor: Intel Corporation, Product: I350 Gigabit Network Connection, MAC Address: 0c:c4:7a:55:b6:c1","Vendor: Intel Corporation, Product: I350 Gigabit Network Connection, MAC Address: 0c:c4:7a:55:b6:c2","Vendor: Intel Corporation, Product: I350 Gigabit Network Connection, MAC Address: 0c:c4:7a:55:b6:c3",,,,,"sdb, Product: INTEL SSDSC2BB480G6, Serial: BTWA534403B3480FGN, Size: 479.00 GB","sde, Product: INTEL SSDSC2BB480G6, Serial: BTWA534503U2480FGN, Size: 479.00 GB","sdf, Product: INTEL SSDSC2BB480G6, Serial: BTWA532402JZ480FGN, Size: 479.00 GB","sdg, Product: INTEL SSDSC2BB480G6, Serial: BTWA5345034L480FGN, Size: 479.00 GB","sdh, Product: INTEL SSDSC2BB480G6, Serial: BTWA5345034K480FGN, Size: 479.00 GB","sdi, Product: INTEL SSDSC2BB480G6, Serial: BTWA5324017E480FGN, Size: 479.00 GB","sdd, Product: ST9146853SS, Serial: 6XM4NQB70000M551H2GW, Size: 146.82 GB","sdc, Product: ST9146853SS, Serial: 6XM4NKMV0000M5522QB5, Size: 146.82 GB",,,,,,,,,"Vendor: Matrox Electronics Systems Ltd., Product: MGA G200eW WPCM450",,,5,2,Pass,Pass,Pass,Pass,Pass,Supermicro,X9DR7/E-(J)LN4F,PLHYZVU00004,0,0,0,0,0,0,Randy Prashad,Username,544384,Asset Number,Control V Symphony,Lot Name,18915,Lot Number,Server,\"Product\",,,,,,,,,,,"Wednesday, 27 Nov 2019 at 20:15:09","Wednesday, 27 Nov 2019 at 20:30:46",0,NIST 800-88r1 (recommended),,WipeDrive Enterprise 9.1.3 64-bit,848A8598-C60D-40BC-BB15-57CFF8D19C19,0E27AA91-A6EB-4151-92C9-8A990A6C6D7E,Undefined,0,0,0,0,0,286749488,0,28674949,0,Clear,0,0,0
