Computer ID,Kernel Version,Custom field,Date/Time,Drive #,Vendor,Drive Model,Drive Serial,Drive Size,Action Result,Action Duration,User name,Action,Number of wipes,Drive Errors,Dirty Sectors,Motherboard Vendor,Motherboard Product,CPU 1,CPU 2,CPU 3,CPU 4,RAM,NIC 1,NIC 2,NIC 3,NIC 4,Optical Drive 1,Optical Drive 2,Optical Drive 3,Optical Drive 4,Hard Drive 1,Hard Drive 2,Hard Drive 3,Hard Drive 4,Hard Drive 5,Hard Drive 6,Hard Drive 7,Hard Drive 8,Hard Drive 9,Hard Drive 10,Hard Drive 11,Hard Drive 12,Hard Drive 13,Hard Drive 14,Hard Drive 15,Hard Drive 16,Video Card 1,Video Card 2,Multimedia Card 1,USB1 Ports,USB2 Ports,Motherboard Test,Processor Test,Memory Test,Display Test,Keyboard Test,Computer Vendor,Computer Model,Computer Serial,HPA Detected,HPA Removed,DCO Detected,DCO Removed,Secure Erase Passes,Secure Erase Enhanced Passes,user1,user1-name,user2,user2-name,user3,user3-name,user4,user4-name,user5,user5-name,user6,user6-name,user7,user7-name,user8,user8-name,user9,user9-name,user10,user10-name,Action Start Time,Action End Time,USB3 Ports,Wipe Pattern,SSD whitelist support level,Software Used,UUID,Job UUID,Pre-wipe test result,Pre-wipe test duration(seconds),Pre-wipe test sectors read,Sanitize Crypto Erase Passes,Sanitize Block Erase Passes,Sanitize Overwrite Passes,Sectors Overwritten,Sectors Not Overwritten,Sectors Verified,DCO Locked,NIST Method Type,AMAX Detected,AMAX Removed,OPAL Crypto Erase Passes
,5.2.11-mac,,30-10-2009 02:30,1,Samsung,SAMSUNG HM251JJ,S1KTJD0Q703968,250059.35 MB,Canceled,02:21:04,,Wipe,1,1,0,Dell Inc.,0NY980,"Intel(R) Core(TM)2 Duo CPU T9600 @ 2.80GHz, Speed: 2800 MHz, Cores: 2, L1 Cache: 128 kB, L2 Cache: 6144 kB",,,,"8192 MB, Memory banks: 2, DDR2 DIMM","Vendor: Intel Corporation, Product: 82567LM Gigabit Network Connection, MAC Address: 00:21:70:aa:9a:f3","Vendor: Broadcom Inc. and subsidiaries, Product: BCM4312 802.11b/g LP-PHY, MAC Address: 00:1f:e1:a0:da:4c",,,DVD+-RW TS-U633A,,,,"sda, Product: SAMSUNG HM251JJ, Serial: S1KTJD0Q703968, Size: 250.06 GB",,,,,,,,,,,,,,,,"Vendor: NVIDIA Corporation, Product: G96GLM [Quadro FX 770M]",,"Vendor: Intel Corporation, Product: 82801I (ICH9 Family) HD Audio Controller",8,2,Pass,Pass,Pass,Pass,Pass,Dell Inc.,Precision M4400,DN8CDH1,0,0,0,0,0,0,Randy Prashad,Username,569923,User2,"Tangoe US, Inc.",User3,18664,User4,,,,,,,,,,,,,"Friday, 30 Oct 2009 at 00:07:38","Friday, 30 Oct 2009 at 02:28:42",0,NIST 800-88r1 (recommended),,WipeDrive Enterprise 9.3.2.1 64-bit,0D85EBE8-C58F-42EE-9D87-CF1799BDC572,454494E5-4912-4A2B-AC60-5FC15A90F843,Undefined,0,0,0,0,0,488397168,0,436642,0,Unknown,0,0,0
