Computer ID,Kernel Version,Custom field,Date/Time,Drive #,Vendor,Drive Model,Drive Serial,Drive Size,Action Result,Action Duration,User name,Action,Number of wipes,Drive Errors,Dirty Sectors,Motherboard Vendor,Motherboard Product,CPU 1,CPU 2,CPU 3,CPU 4,RAM,NIC 1,NIC 2,NIC 3,NIC 4,Optical Drive 1,Optical Drive 2,Optical Drive 3,Optical Drive 4,Hard Drive 1,Hard Drive 2,Hard Drive 3,Hard Drive 4,Hard Drive 5,Hard Drive 6,Hard Drive 7,Hard Drive 8,Hard Drive 9,Hard Drive 10,Hard Drive 11,Hard Drive 12,Hard Drive 13,Hard Drive 14,Hard Drive 15,Hard Drive 16,Video Card 1,Video Card 2,Multimedia Card 1,USB1 Ports,USB2 Ports,Motherboard Test,Processor Test,Memory Test,Display Test,Keyboard Test,Computer Vendor,Computer Model,Computer Serial,HPA Detected,HPA Removed,DCO Detected,DCO Removed,Secure Erase Passes,Secure Erase Enhanced Passes,user1,user1-name,user2,user2-name,user3,user3-name,user4,user4-name,user5,user5-name,user6,user6-name,user7,user7-name,user8,user8-name,user9,user9-name,user10,user10-name,Action Start Time,Action End Time,USB3 Ports,Wipe Pattern,SSD whitelist support level,Software Used,UUID,Job UUID,Pre-wipe test result,Pre-wipe test duration(seconds),Pre-wipe test sectors read,Sanitize Crypto Erase Passes,Sanitize Block Erase Passes,Sanitize Overwrite Passes,Sectors Overwritten,Sectors Not Overwritten,Sectors Verified,DCO Locked,NIST Method Type,AMAX Detected,AMAX Removed,OPAL Crypto Erase Passes
,5.2.11-mac,,15-05-2020 12:30,1,Intel Corporation,INTEL SSDPEKKF256G8L,BTHH84110W0H256B,256060.51 MB,Success,00:23:21,,Wipe,2,0,0,LENOVO,20L7005FUS,"Intel(R) Core(TM) i7-8550U CPU @ 1.80GHz, Speed: 1800 MHz, Cores: 4, L1 Cache: 256 kB, L2 Cache: 1024 kB",,,,"8192 MB, Memory banks: 2, DDR4 SODIMM","Vendor: Intel Corporation, Product: Wireless 8265 / 8275, MAC Address: 98:3b:8f:b2:8c:2f","Vendor: Intel Corporation, Product: Ethernet Connection (4) I219-V, MAC Address: e8:6a:64:6c:0a:f9",,,,,,,"nvme0n1, Product: INTEL SSDPEKKF256G8L, Serial: BTHH84110W0H256B, Size: 256.06 GB",,,,,,,,,,,,,,,,"Vendor: Intel Corporation, Product: UHD Graphics 620",,"Vendor: Intel Corporation, Product: Sunrise Point-LP HD Audio",5,0,Pass,Pass,Pass,Pass,Pass,LENOVO,20L7005FUS,PC105F35,0,0,0,0,0,0,Randy Prashad,Username,600794,User2,Best Made Co,User3,19421,User4,,,,,,,,,,,,,"Friday, 15 May 2020 at 12:07:28","Friday, 15 May 2020 at 12:30:49",0,NIST 800-88r1 (recommended),,WipeDrive Enterprise 9.3.2.1 64-bit,6C46BDFA-0AE0-4653-9ED2-97596ED2FBD7,0313D42F-B03D-43AB-815D-98921472B5DC,Undefined,0,0,0,0,0,500118192,0,50011820,0,Purge,0,0,1
